audio,text,speaker,utterance,mic,n_words,duration_sec,text_devnagari,sentence_id
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M53\M53_S1_H20_M2.wav,magara vaha bhii nahiin huaa,M53,M53_S1_H20,M2,5,2.0625625,मगर वह भी नहीं हुआ,H20
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M53\M53_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,M53,M53_S1_H21,M2,6,2.0375625,दर का अर्थ होता है भय,H21
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M53\M53_S1_H22_M2.wav,eika baara phira sei aabhaara,M53,M53_S1_H22,M2,5,2.2938125,एक बार फिर से आभार,H22
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M53\M53_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,M53,M53_S1_H23,M2,7,2.5375625,ना जाने कितने लोग इसे पढ़ते है,H23
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M53\M53_S1_H26_M2.wav,aapa apanaa yaha achchhaa kaarya jaarii rakhein,M53,M53_S1_H26,M2,7,2.5188125,आप अपना यह अच्छा कार्य जारी रखें,H26
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M53\M53_S1_H27_M2.wav,main bhaarata mein rahataa huuna,M53,M53_S1_H27,M2,5,1.9563125,मैं भारत में रहता हूं,H27
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M53\M53_S1_H30_M2.wav,jaldii jaldii kuchha kiijiei,M53,M53_S1_H30,M2,4,2.0015,जल्दी जल्दी कुछ कीजिए,H30
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,M55,M55_S1_H01,M2,7,2.90625,आपके हिंदी पसंद करने पर खुशी हुई,H01
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,M55,M55_S1_H02,M2,8,4.8438125,इसके बदले में तुम कुछ और मांग लो,H02
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M55,M55_S1_H03,M2,6,2.3875625,चिकित्सा का अर्थ होता है इलाज,H03
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H04_M2.wav,isei aisei hii jaarii rakhein,M55,M55_S1_H04,M2,5,3.0375625,इसे ऐसे ही जारी रखें,H04
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H05_M2.wav,madada madada bahuta dhanyavaada,M55,M55_S1_H05,M2,4,3.0875625,मदद मदद बहुत धन्यवाद,H05
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H06_M2.wav,aba joo main usakaa paalana karoo,M55,M55_S1_H06,M2,6,5.0500625,अब जो मैं उसका पालन करो,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M55,M55_S1_H07,M2,6,3.5000625,भारत में ऐसा नहीं हुआ है,H07
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H08_M2.wav,isa sahayooga isa sahayooga heitu bhii bahuta dhanyavaada,M55,M55_S1_H08,M2,8,4.8750625,इस सहयोग इस सहयोग हेतु भी बहुत धन्यवाद,H08
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,M55,M55_S1_H11,M2,7,2.8750625,यहाँ से संघर्ष का दौर शुरू हुआ,H11
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H12_M2.wav,doonoon mein badaa antara thaa,M55,M55_S1_H12,M2,5,2.0625625,दोनों में बड़ा अंतर था,H12
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M55,M55_S1_H14,M2,7,2.6250625,बहुत से लोग ऐसा कर रहे है,H14
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H15_M2.wav,samaya sei saatha hii nahiin aagei chalaa jaaei,M55,M55_S1_H15,M2,8,5.2500625,समय से साथ ही नहीं आगे चला जाए,H15
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H17_M2.wav,shaayada samajha aa gayaa hoo,M55,M55_S1_H17,M2,5,2.0625625,शायद समझ आ गया हो,H17
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,M55,M55_S1_H19,M2,8,3.1688125,मैं भूला ही गया था इस बात को,H19
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H20_M2.wav,magara bhii vaha nahiin huaa,M55,M55_S1_H20,M2,5,2.8563125,मगर भी वह नहीं हुआ,H20
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,M55,M55_S1_H21,M2,6,2.1125625,दर का अर्थ होता है भय,H21
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H22_M2.wav,eika baara phira sei aabhaara,M55,M55_S1_H22,M2,5,4.6250625,एक बार फिर से आभार,H22
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,M55,M55_S1_H23,M2,7,3.0625625,ना जाने कितने लोग इसे पढ़ते है,H23
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H26_M2.wav,aapa apanaa achchhaa kaarya jaarii rakhein,M55,M55_S1_H26,M2,6,2.9125625,आप अपना अच्छा कार्य जारी रखें,H26
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H27_M2.wav,main bhaarata mein rahataa huuna,M55,M55_S1_H27,M2,5,2.0250625,मैं भारत में रहता हूं,H27
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S1_H30_M2.wav,jaldii jaldii kuchha kiijiei,M55,M55_S1_H30,M2,4,2.18,जल्दी जल्दी कुछ कीजिए,H30
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,M55,M55_S2_H01,M2,7,3.55625,आपके हिंदी पसंद करने पर खुशी हुई,H01
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H02_M2.wav,isakei badalei mein kuchha tuma kuchha aura maanaga loo,M55,M55_S2_H02,M2,9,5.0000625,इसके बदले में कुछ तुम कुछ और मांग लो,H02
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M55,M55_S2_H03,M2,6,2.6313125,चिकित्सा का अर्थ होता है इलाज,H03
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H04_M2.wav,isei aisei hii jaarii rakhein,M55,M55_S2_H04,M2,5,2.5188125,इसे ऐसे ही जारी रखें,H04
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H05_M2.wav,madada kei liyei bahuta dhanyavaada,M55,M55_S2_H05,M2,5,2.6063125,मदद के लिए बहुत धन्यवाद,H05
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H06_M2.wav,aba main joo kahataa huuna usakaa paalana karoo,M55,M55_S2_H06,M2,8,4.6125625,अब मैं जो कहता हूं उसका पालन करो,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M55,M55_S2_H07,M2,6,3.4250625,भारत में ऐसा नहीं हुआ है,H07
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,M55,M55_S2_H08,M2,6,3.7000625,इस सहयोग हेतु भी बहुत धन्यवाद,H08
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,M55,M55_S2_H11,M2,7,3.1000625,यहाँ से संघर्ष का दौर शुरू हुआ,H11
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H12_M2.wav,doonoon mein badaa antara thaa,M55,M55_S2_H12,M2,5,2.4500625,दोनों में बड़ा अंतर था,H12
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M55,M55_S2_H14,M2,7,3.1313125,बहुत से लोग ऐसा कर रहे है,H14
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,M55,M55_S2_H15,M2,9,4.6063125,समय के साथ ही नहीं उससे आगे चला जाए,H15
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H17_M2.wav,shaayada samajha aa gayaa hoo,M55,M55_S2_H17,M2,5,2.6625625,शायद समझ आ गया हो,H17
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,M55,M55_S2_H19,M2,8,2.7000625,मैं भूला ही गया था इस बात को,H19
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H20_M2.wav,bhii nahiin huaa,M55,M55_S2_H20,M2,3,3.3563125,भी नहीं हुआ,H20
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H21_M2.wav,dara kaa artha hootaa hai bhaya,M55,M55_S2_H21,M2,6,2.4563125,दर का अर्थ होता है भय,H21
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H22_M2.wav,eika baara phira sei aabhaara,M55,M55_S2_H22,M2,5,2.9875625,एक बार फिर से आभार,H22
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,M55,M55_S2_H23,M2,7,3.3563125,ना जाने कितने लोग इसे पढ़ते है,H23
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H26_M2.wav,aapa apanaa achchhaa kaarya jaarii rakhein,M55,M55_S2_H26,M2,6,3.4063125,आप अपना अच्छा कार्य जारी रखें,H26
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H27_M2.wav,main bhaarata mein rahataa huuna,M55,M55_S2_H27,M2,5,2.3250625,मैं भारत में रहता हूं,H27
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M55\M55_S2_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,M55,M55_S2_H30,M2,5,2.3563125,जल्दी से जल्दी कुछ कीजिए,H30
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,M56,M56_S1_H01,M2,7,5.375,आपके हिंदी पसंद करने पर खुशी हुई,H01
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H02_M2.wav,isakei badalei mein tuma kuchha bhii maanaga loo,M56,M56_S1_H02,M2,8,3.7438125,इसके बदले में तुम कुछ भी मांग लो,H02
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M56,M56_S1_H03,M2,6,3.4125625,चिकित्सा का अर्थ होता है इलाज,H03
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H04_M2.wav,isei aisei nahiin jaarii rakhein,M56,M56_S1_H04,M2,5,4.4063125,इसे ऐसे नहीं जारी रखें,H04
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H05_M2.wav,madada kei liyei dhanyavaada,M56,M56_S1_H05,M2,4,2.1063125,मदद के लिए धन्यवाद,H05
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,M56,M56_S1_H06,M2,8,5.5438125,अब जो मैं कहता हूं उसका पालन करो,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M56,M56_S1_H07,M2,6,2.8500625,भारत में ऐसा नहीं हुआ है,H07
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,M56,M56_S1_H08,M2,6,5.1313125,इस सहयोग हेतु भी बहुत धन्यवाद,H08
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H11_M2.wav,yahaan sei yahaan sei sangharshha kaa daura shuruu huaa huaa,M56,M56_S1_H11,M2,10,6.8250625,यहाँ से यहाँ से संघर्ष का दौर शुरू हुआ हुआ,H11
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H12_M2.wav,doonoon mein badaa antara thaa,M56,M56_S1_H12,M2,5,3.4875625,दोनों में बड़ा अंतर था,H12
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M56,M56_S1_H14,M2,7,1.8500625,बहुत से लोग ऐसा कर रहे है,H14
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,M56,M56_S1_H15,M2,9,2.8750625,समय के साथ ही नहीं उससे आगे चला जाए,H15
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H17_M2.wav,shaayada samajha aa gayaa hoo,M56,M56_S1_H17,M2,5,1.6688125,शायद समझ आ गया हो,H17
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,M56,M56_S1_H19,M2,8,1.8500625,मैं भूला ही गया था इस बात को,H19
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H20_M2.wav,magara vaha bhii nahiin huaa,M56,M56_S1_H20,M2,5,1.5625625,मगर वह भी नहीं हुआ,H20
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,M56,M56_S1_H21,M2,6,2.1438125,दर का अर्थ होता है भय,H21
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H22_M2.wav,eika baara phira sei aabhaara,M56,M56_S1_H22,M2,5,2.2250625,एक बार फिर से आभार,H22
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,M56,M56_S1_H23,M2,7,2.0750625,ना जाने कितने लोग इसे पढ़ते है,H23
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H26_M2.wav,aapa yaha achchhaa kaarya jaarii rakhein aapa apanaa yaha achchhaa kaarya jaarii rakhein,M56,M56_S1_H26,M2,13,5.0000625,आप यह अच्छा कार्य जारी रखें आप अपना यह अच्छा कार्य जारी रखें,H26
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H27_M2.wav,main bhaarata mein rahataa huuna,M56,M56_S1_H27,M2,5,1.7000625,मैं भारत में रहता हूं,H27
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M56\M56_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,M56,M56_S1_H30,M2,5,1.5436875,जल्दी से जल्दी कुछ कीजिए,H30
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M62\M62_S1_H01_M2.wav,aapakei hindii pasanda karanei mein khushii huii,M62,M62_S1_H01,M2,7,4.6875,आपके हिंदी पसंद करने में खुशी हुई,H01
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M62\M62_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga maanaga loo,M62,M62_S1_H02,M2,9,7.2500625,इसके बदले में तुम कुछ और मांग मांग लो,H02
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M62\M62_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M62,M62_S1_H03,M2,6,4.6250625,चिकित्सा का अर्थ होता है इलाज,H03
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M62\M62_S1_H04_M2.wav,isei aisei bhii jaarii rakhein,M62,M62_S1_H04,M2,5,4.3750625,इसे ऐसे भी जारी रखें,H04
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M62\M62_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,M62,M62_S1_H05,M2,5,3.2500625,मदद के लिए बहुत धन्यवाद,H05
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M62\M62_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,M62,M62_S1_H06,M2,8,6.3125625,अब जो मैं कहता हूं उसका पालन करो,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M62\M62_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M62,M62_S1_H07,M2,6,4.2500625,भारत में ऐसा नहीं हुआ है,H07
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M62\M62_S1_H08_M2.wav,isa sahayooga heitu bahuta dhanyavaada dhanyavaada,M62,M62_S1_H08,M2,6,9.3750625,इस सहयोग हेतु बहुत धन्यवाद धन्यवाद,H08
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M62\M62_S1_H11_M2.wav,yahaan sei,M62,M62_S1_H11,M2,2,12.6250625,यहाँ से,H11
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M62\M62_S1_H12_M2.wav,doonoon mein badaa antara thaa,M62,M62_S1_H12,M2,5,2.7500625,दोनों में बड़ा अंतर था,H12
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M62\M62_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M62,M62_S1_H14,M2,7,4.9375625,बहुत से लोग ऐसा कर रहे है,H14
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M62\M62_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,M62,M62_S1_H15,M2,9,7.0000625,समय के साथ ही नहीं उससे आगे चला जाए,H15
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M62\M62_S1_H17_M2.wav,samajha aa,M62,M62_S1_H17,M2,2,2.5000625,समझ आ,H17
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M62\M62_S1_H19_M2.wav,main bhuula gayaa baata koo,M62,M62_S1_H19,M2,5,5.6250625,मैं भूला गया बात को,H19
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M62\M62_S1_H22_M2.wav,eika baara phira sei,M62,M62_S1_H22,M2,4,5.9375625,एक बार फिर से,H22
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M62\M62_S1_H23_M2.wav,padhtei hai,M62,M62_S1_H23,M2,2,5.3125625,पढ़ते है,H23
